Model,Trial,Seed,Global_Best_Fitness,PS,RS,NPV,F1S,F2S,SS,CKS,GMS,AUC,LS,AS
FOX,3,15,0.6420239684048787,0.5907750067042102,0.5839325564096206,0.5907750067042102,0.5866151866151866,0.5848403425615635,0.5839325564096206,0.4832306959765317,1.0902098988090512,0.4354078849491693,1.3047141187110336,0.6986301369863014
FOX,4,20,0.6340115459379153,0.6798844537815126,0.6698487478303992,0.6798844537815126,0.6743356063985726,0.671522820245448,0.6698487478303992,0.5920967862500461,1.0397121856890899,0.5424621869575998,1.6006258503897466,0.7602739726027398
FOX,5,21,0.6118273200786664,0.5922413793103448,0.5795933548227126,0.5922413793103448,0.5835489220563848,0.5806770070021169,0.5795933548227126,0.482680546733954,1.1138486667724565,0.42517976692288617,1.3145767247791924,0.7054794520547946
FOX,6,22,0.6394112433726279,0.6551724137931034,0.6338953632531614,0.6551724137931034,0.6416583747927032,0.6363987949845302,0.6338953632531614,0.5548646564920069,1.072067498191469,0.4917555169848748,1.5291944902827534,0.7465753424657534
FOX,7,23,0.6292348208580348,0.5643758765778402,0.5569055293825936,0.5643758765778402,0.5590861344537815,0.5574425371848036,0.5569055293825936,0.4510902857190867,1.1303275032258706,0.3998264319365237,1.2183959194986382,0.684931506849315
FOX,8,24,0.6196817684754913,0.6607142857142857,0.651748078353583,0.6607142857142857,0.6557262124784908,0.6532245127135637,0.651748078353583,0.5687880311786203,1.0465873857350807,0.5197743615174808,1.536617548085438,0.7465753424657534
FOX,9,27,0.626664359489841,0.6178728070175439,0.6066203818497397,0.6178728070175439,0.6109702996035614,0.6080808080808081,0.6066203818497397,0.5146607977897061,1.0793104826196998,0.46125712868832136,1.3977805364514684,0.7191780821917808
FOX,10,28,0.6398682091315705,0.6258064516129033,0.6112075378130424,0.6258064516129033,0.6165966386554622,0.6129535937705948,0.6112075378130424,0.5226872049731188,1.0815457152108525,0.46528638730473604,1.4267998688241363,0.726027397260274
FOX,11,30,0.6286720666330223,0.6223739495798319,0.6155467393999504,0.6223739495798319,0.6185074246383278,0.6166278976497956,0.6155467393999504,0.5221705210357684,1.0639182579852426,0.475142573766427,1.4086009434768205,0.7191780821917808
FOX,12,32,0.6386516256743736,0.5922413793103448,0.5795933548227126,0.5922413793103448,0.5835489220563848,0.5806770070021169,0.5795933548227126,0.482680546733954,1.1138486667724565,0.42517976692288617,1.3145767247791924,0.7054794520547946
FOX,13,35,0.635487835139949,0.5944600062247121,0.5752541532358046,0.5944600062247121,0.5797697368421053,0.576061776061776,0.5752541532358046,0.48168626137317283,1.1421839601971475,0.41445574014381353,1.3272021539695582,0.7123287671232876
FOX,14,37,0.6083554397190686,0.5648826979472141,0.5438879246218695,0.5648826979472141,0.5433185422273951,0.5417542016806723,0.5438879246218695,0.44445708861424404,1.2529009299779321,0.36616662534093725,1.2305403078560817,0.7054794520547946
FOX,15,39,0.6390582091748048,0.6430887120542294,0.6203818497396479,0.6430887120542294,0.6280504156610353,0.6226949050377499,0.6203818497396479,0.5390130895258485,1.0860385712084222,0.4733449045375651,1.4905391849396912,0.7397260273972602
FOX,16,40,0.6156298384426637,0.6076352067868505,0.5755021076121993,0.6076352067868505,0.5804597701149425,0.5755369341660651,0.5755021076121993,0.48811772514848456,1.1795746018904065,0.4067691544755765,1.3805263521861924,0.726027397260274
FOX,17,41,0.6157613345994021,0.555952380952381,0.5349615670716589,0.555952380952381,0.531317655841732,0.5312129300118624,0.5349615670716589,0.43343676529047065,1.3105453591268879,0.35079345400446316,1.2008070324584086,0.7054794520547946
FOX,18,42,0.6329135950969759,0.6226092896174863,0.5890156211257129,0.6226092896174863,0.5959122844368746,0.589991247811953,0.5890156211257129,0.5055563864211341,1.151089161429613,0.42542772129928097,1.431275820112487,0.7328767123287672
FOX,19,45,0.6449331276056681,0.6171802054154996,0.5933548227126209,0.6171802054154996,0.5997807017543859,0.5948519948519948,0.5933548227126209,0.5063678679744503,1.121951381811314,0.4365236796429457,1.4059031662917252,0.726027397260274
PSO,0,7,0.6358937687068535,0.5682692307692307,0.5352095214480536,0.5682692307692307,0.5274334885924055,0.5287425665776092,0.5352095214480536,0.4367423614443461,1.3945841324329307,0.34124721051326556,1.2498860363539261,0.7191780821917808
PSO,1,8,0.6385227340273856,0.6132183908045977,0.5976940242995289,0.6132183908045977,0.6029187396351576,0.599250936329588,0.5976940242995289,0.5067419166533049,1.097557887173764,0.447123729233821,1.3861159799470462,0.7191780821917808
PSO,2,11,0.637913801424094,0.578544061302682,0.5660798413091991,0.578544061302682,0.5693215339233039,0.5667596367017091,0.5660798413091991,0.46622568260887715,1.1362522644643667,0.40714108604016863,1.2692661025467098,0.6986301369863014
PSO,3,15,0.647297411931702,0.6215738284703802,0.6022811802628316,0.6215738284703802,0.608474121748458,0.6040498155924029,0.6022811802628316,0.5147506205535247,1.1000191692661696,0.45102901066203815,1.4167814908086973,0.726027397260274
PSO,4,20,0.6481030018991717,0.6178728070175439,0.6066203818497397,0.6178728070175439,0.6109702996035614,0.6080808080808081,0.6066203818497397,0.5146607977897061,1.0793104826196998,0.46125712868832136,1.3977805364514684,0.7191780821917808
PSO,5,21,0.6343312231489345,0.6452020202020202,0.6425737664269775,0.6452020202020202,0.6438356164383561,0.6430661729574773,0.6425737664269775,0.5522604551580359,1.0432571906361634,0.5109719811554674,1.4796383122071195,0.7328767123287672
PSO,6,22,0.6285621542998593,0.6032051282051282,0.5798413091991074,0.6032051282051282,0.5850835239481528,0.5807078475150913,0.5798413091991074,0.4895481712398655,1.1451516254297855,0.418113067195636,1.359337071722393,0.7191780821917808
PSO,7,23,0.637589330273563,0.6551724137931034,0.6338953632531614,0.6551724137931034,0.6416583747927032,0.6363987949845302,0.6338953632531614,0.5548646564920069,1.072067498191469,0.4917555169848748,1.5291944902827534,0.7465753424657534
PSO,8,24,0.6545962699732376,0.6171802054154996,0.5933548227126209,0.6171802054154996,0.5997807017543859,0.5948519948519948,0.5933548227126209,0.5063678679744503,1.121951381811314,0.4365236796429457,1.4059031662917252,0.726027397260274
PSO,9,27,0.6457341169744054,0.6452020202020202,0.6425737664269775,0.6452020202020202,0.6438356164383561,0.6430661729574773,0.6425737664269775,0.5522604551580359,1.0432571906361634,0.5109719811554674,1.4796383122071195,0.7328767123287672
PSO,10,28,0.6405879608478239,0.6132183908045977,0.5976940242995289,0.6132183908045977,0.6029187396351576,0.599250936329588,0.5976940242995289,0.5067419166533049,1.097557887173764,0.447123729233821,1.3861159799470462,0.7191780821917808
PSO,11,30,0.6351172196215872,0.5922413793103448,0.5795933548227126,0.5922413793103448,0.5835489220563848,0.5806770070021169,0.5795933548227126,0.482680546733954,1.1138486667724565,0.42517976692288617,1.3145767247791924,0.7054794520547946
PSO,12,32,0.6430945749087984,0.5862590799031477,0.5706669972725019,0.5862590799031477,0.5745171128431041,0.5714124548736463,0.5706669972725019,0.47391343756605536,1.1392174062219182,0.41079841309199105,1.297254820851462,0.7054794520547946
PSO,13,35,0.6331033234424603,0.578544061302682,0.5660798413091991,0.578544061302682,0.5693215339233039,0.5667596367017091,0.5660798413091991,0.46622568260887715,1.1362522644643667,0.40714108604016863,1.2692661025467098,0.6986301369863014
PSO,14,37,0.6442872107915815,0.6452020202020202,0.6425737664269775,0.6452020202020202,0.6438356164383561,0.6430661729574773,0.6425737664269775,0.5522604551580359,1.0432571906361634,0.5109719811554674,1.4796383122071195,0.7328767123287672
PSO,15,39,0.6451480157742017,0.6715572715572715,0.6652615918670965,0.6715572715572715,0.6681818181818182,0.6663769592711362,0.6652615918670965,0.5836125133598329,1.038188933994546,0.5379370195883958,1.5697590119608467,0.7534246575342466
PSO,16,40,0.6359786169512869,0.6103513006167873,0.6020332258864369,0.6103513006167873,0.6054054054054054,0.6032062313196268,0.6020332258864369,0.5067202097957803,1.07708331627605,0.4572278700719068,1.3704279463798827,0.7123287671232876
