 Per Share Net profit before tax (Yuan ¥), Net profit before tax/Paid-in capital, Persistent EPS in the Last Four Seasons, Net Income to Stockholder's Equity, Borrowing dependency, Net Income to Total Assets, Continuous interest rate (after tax), Debt ratio %, Equity to Liability, Net worth/Assets,Bankrupt?
0.192136777886571,0.195279390694518,0.243263685355016,0.843220003486151,0.369694217852166,0.840251228715116,0.781743448615028,0.104574175408894,0.0361943558537087,0.895425824591106,0
0.209987195902689,0.208920895860041,0.250354542876052,0.843015552845243,0.377216311065283,0.830971740077494,0.782231449847873,0.134564803337667,0.0274345242934657,0.865435196662333,0
0.151690894027265,0.154256843375311,0.191925876902713,0.835003232922994,0.383835887296095,0.762672758657323,0.781475658464821,0.206246031985972,0.0165996924108676,0.793753968014028,0
0.177901634405363,0.176841867129176,0.22255838139359,0.840949757724991,0.374562441425865,0.808047122738062,0.781640150108449,0.113311364392176,0.033184260246782,0.886688635607824,0
0.19522482488514,0.192685317849333,0.244681856859223,0.841944540323478,0.36966066703498,0.830812452294778,0.781821203197426,0.0438673398433957,0.0872262080361308,0.956132660156604,0
0.184454319499887,0.182972626498756,0.22917651507989,0.841757005419817,0.370435690911978,0.827373275129741,0.781681413370588,0.0439278048190586,0.0871375924898955,0.956072195180942,0
0.178353543722226,0.177784480808385,0.225111090101163,0.841068616554566,0.372070734069513,0.812687881510403,0.781630044819762,0.0720440185022825,0.0534720464284121,0.927955981497718,0
0.186111320328387,0.183508031068547,0.229932873215468,0.841500701250558,0.369830657842056,0.823664480753037,0.781767027621964,0.0345859660791487,0.109045266408673,0.965414033920851,0
0.153649167733675,0.153736520624387,0.195613122813652,0.837598606543208,0.374016681466305,0.761159433270151,0.781319026490172,0.100220697161169,0.0378876476887581,0.899779302838831,0
0.179709271672818,0.178485785385718,0.226340172071476,0.841793448138466,0.37166812426328,0.824169405057497,0.781789624170279,0.0745533149922907,0.0516312901266247,0.925446685007709,0
0.207426376440461,0.20598748209034,0.253285430651413,0.841881448698304,0.371488068211048,0.822042048598464,0.78166330806169,0.101248601747438,0.0374714532214337,0.898751398252562,0
0.195526097763049,0.194593167936053,0.243641864422804,0.842260558362896,0.36963718146295,0.827373064038842,0.781647027318806,0.101520694137921,0.0373676840302312,0.898479305862079,0
0.141296979739399,0.141022547319207,0.18209322114021,0.832530912323829,0.375074650568239,0.716900560945266,0.781412219708064,0.151857786377241,0.0239125139235164,0.848142213622759,0
0.166151992166905,0.165138375688108,0.211118464592985,0.839459977146756,0.377844829707236,0.789635774877785,0.781555518315695,0.147020588324213,0.0248163503216402,0.852979411675787,0
0.205920012050915,0.204969459316794,0.255081781223409,0.841540678322424,0.370359642393023,0.823691180388357,0.781807308425481,0.0413580433533875,0.0922722430443794,0.958641956646612,0
0.173005950139339,0.172060930548224,0.218398411647915,0.840495993086936,0.371745291142808,0.801777975139902,0.781612781618255,0.120385766544729,0.0310564678276882,0.879614233455271,0
0.177073133991112,0.176042530729206,0.222747470927484,0.840985767446375,0.37259189009647,0.809281615626674,0.781657132607493,0.102216041358043,0.0370903092134922,0.897783958641957,0
0.238005573548241,0.236136038006184,0.287037912451546,0.843807347978687,0.372567286163867,0.851891722928098,0.781963519346435,0.091846298031865,0.0415640141972683,0.908153701968135,0
0.215937335241395,0.212570696025941,0.254987236456462,0.844435499695857,0.371762066551401,0.862441967244096,0.781871729640861,0.0880067720772742,0.0434824974075646,0.911993227922726,0
0.173307223017248,0.172332403287837,0.218303866880968,0.840556336569489,0.369908943082157,0.802293579554746,0.781579518376327,0.127278773770294,0.0292005849163393,0.872721226229706,0
0.196279279957822,0.194834477037931,0.240049163278813,0.842100845999605,0.369649483429251,0.830545089815792,0.78171102748049,0.064939383861898,0.0593956380006023,0.935060616138102,0
0.177299088649544,0.176366789834854,0.223598373830008,0.841412389640704,0.373950698192506,0.816429637778979,0.78176506270472,0.0907881609577652,0.0420759580303048,0.909211839042235,0
0.145364163591173,0.147002488500113,0.185875011818096,0.833997260947779,0.373345665122583,0.712650671406187,0.778838178117503,0.106660217069263,0.0354374902736725,0.893339782930737,0
0.225879340212397,0.224975492044341,0.282783397938924,0.842510371939477,0.36963718146295,0.840481688084602,0.781914817469012,0.0477673307736494,0.0804192125530575,0.952232669226351,0
0.18355050086616,0.180936580951663,0.228703791245155,0.841578548095852,0.373880241476415,0.818396357267337,0.781768571485514,0.095413731595973,0.0399197536539827,0.904586268404027,0
0.189350003765911,0.187987331272151,0.226907440673159,0.841971890878746,0.370189651585947,0.823014069654281,0.781614325481805,0.103485805846963,0.0366079208167819,0.896514194153037,0
0.160427807486631,0.159965311816605,0.203743972771107,0.838387517091306,0.377805687087185,0.778645315707846,0.78139046526714,0.152674063548689,0.0237663668143736,0.847325936451311,0
0.148602847028696,0.147568056707639,0.196369480949229,0.834184641090899,0.381734487779674,0.744052503199704,0.78116534189139,0.174955407080449,0.0202667012145603,0.825044592919551,0
0.176244633576862,0.174692707940578,0.224260187198639,0.840989947583411,0.372870361879114,0.809165458615449,0.781614606184268,0.104785802823714,0.0361184829416928,0.895214197176286,0
0.169993221360247,0.168991780408717,0.215183889571712,0.840142990292094,0.373957408355943,0.797464993766447,0.781599167548774,0.0929649000816277,0.041041793601995,0.907035099918372,0
0.161934171876177,0.164640675665485,0.209038479720147,0.839277571951527,0.372067378987794,0.783171279469722,0.781334886179362,0.0654533361550322,0.058924624776459,0.934546663844968,0
0.17797695262484,0.176449739838625,0.221423844190224,0.841195971865718,0.377996926745146,0.809924496642205,0.78164899223605,0.130090395138616,0.0284941150451257,0.869909604861384,0
0.183173909768773,0.182248699193123,0.22851470171126,0.841034792489525,0.372070734069513,0.811219034481082,0.78164815012866,0.0848625933428062,0.04516859461909,0.915137406657194,0
0.173759132334112,0.172739612397255,0.219627493618228,0.840467897881634,0.38685098740055,0.799387476097936,0.781645062401561,0.18623212504157,0.0188079679592927,0.81376787495843,0
0.185885365669956,0.184789985672272,0.230689231351045,0.84130450635751,0.370426744027395,0.818059779395994,0.781771238158917,0.055234755268011,0.0697825229393275,0.944765244731989,0
0.170897039993975,0.169941934997361,0.215656613406448,0.84017632542144,0.372612020586781,0.797682812666976,0.781574746434447,0.120869486350032,0.0309128760840149,0.879130513649968,0
0.197785644347368,0.188530276751376,0.235132835397561,0.841810442321827,0.370404376815938,0.824178462426617,0.781715939773602,0.0766393566526589,0.0501980355090224,0.923360643347341,0
0.192739323642389,0.191765326898424,0.243074595821121,0.842877064272209,0.378486768676062,0.827445404793715,0.781809694396421,0.143846177101914,0.025443054211691,0.856153822898086,0
0.180613090306545,0.17963954452907,0.224827455800321,0.840800506803767,0.370619102045929,0.806713302132194,0.78161558864289,0.101429996674426,0.0374077409139473,0.898570003325574,0
0.170671085335543,0.169678003167182,0.217263874444549,0.840352611672748,0.377314726795696,0.799481288544946,0.781601553519714,0.140883393294434,0.026051967487414,0.859116606705566,0
0.20772764931837,0.202088831913129,0.254136333553938,0.843822162768457,0.372086391117533,0.845255205094274,0.781823448817134,0.116999727907609,0.0320407271073199,0.883000272092391,0
0.166227310386383,0.164391825654174,0.209794837855725,0.836585488679758,0.376097950492414,0.757118664661551,0.781513132243702,0.141971762856365,0.0258252204565726,0.858028237143635,0
0.26278526775627,0.261790211899555,0.326652169802401,0.846122417902433,0.372160202915342,0.879212062226217,0.781840290964946,0.107960214046014,0.0349752962857654,0.892039785953986,0
0.132786020938465,0.13219214237237,0.171031483407393,0.833213796009556,0.38764614176786,0.747669270913555,0.78116534189139,0.199776279590047,0.0172653475287571,0.800223720409953,1
0.141899525495217,0.14568282934922,0.176987803725064,0.831932676670349,0.379325539105714,0.714108840567364,0.780905972815089,0.157843818967863,0.0228654951624593,0.842156181032137,0
0.206145966709347,0.202299977377272,0.249692729507422,0.84298539475412,0.370915467597739,0.837323345418301,0.781846606770375,0.102971853553829,0.0368015951006233,0.897028146446171,0
0.17993522633125,0.178365130834779,0.223976552897797,0.840979676067383,0.36963718146295,0.812459184541713,0.781633272898093,0.0540556882425855,0.0712921797598338,0.945944311757415,0
0.19884009942005,0.19555086343413,0.238347357473764,0.841856625295778,0.375615937085508,0.811889633429302,0.781619237774916,0.176104241618043,0.0201075154283824,0.823895758381957,0
0.156059350756948,0.155041097956414,0.201285808830481,0.833175037895629,0.399879888074474,0.770130289716659,0.781222464842718,0.245729661093811,0.0132843921182133,0.754270338906189,0
0.150787075393538,0.14978508408114,0.190413160631559,0.836071198395393,0.372187043569091,0.741551081496095,0.780842253355868,0.107748586631194,0.035048364980697,0.892251413368806,0
0.191383595691798,0.190407963200362,0.237212820270398,0.841999308133793,0.38119096454126,0.812709281450854,0.781599307900006,0.179187955376848,0.0196982555499406,0.820812044623152,0
0.162913308729382,0.162174798280673,0.205918502410892,0.835657383146663,0.36963718146295,0.710823530088884,0.78127832463296,0.0284185385615382,0.130378846531846,0.971581461438462,0
0.165850719288996,0.164964934771133,0.209416658787936,0.839262705222078,0.371443333788133,0.783241912918844,0.781486184807204,0.0711672763551713,0.0541423471277428,0.928832723644829,0
0.181818181818182,0.180650026393183,0.229081970312943,0.842119245568036,0.371829168185773,0.826134537680434,0.781727869628302,0.0964416361822414,0.0394726845484158,0.903558363817759,0
0.12209083377269,0.12101651459166,0.161766096246573,0.828091649704889,0.385787426495751,0.735737156706163,0.781375447685342,0.227983190736766,0.0146350128206648,0.772016809263234,0
0.17993522633125,0.178071035366865,0.220762030821594,0.841020000619074,0.36963718146295,0.809913754710055,0.781609272837461,0.100099767209844,0.037929700493869,0.899900232790156,0
0.214882880168713,0.213309705150441,0.266616242790961,0.843901717169254,0.369669613919563,0.86675357764783,0.781843940096971,0.0434743175015872,0.08797608757658,0.956525682498413,0
0.171122994652406,0.170085212276601,0.209794837855725,0.8401278836522,0.36963718146295,0.797146716098641,0.781547658646716,0.107960214046014,0.0349744066642967,0.892039785953986,0
0.178202907283272,0.177264158057462,0.221518388957171,0.840845204902742,0.36963718146295,0.812597974084858,0.781797483839257,0.0109441605949754,0.283930767255766,0.989055839405025,0
0.161406944339836,0.160493175476963,0.209227569254042,0.838240470996915,0.371000463001277,0.762550169619929,0.781422184645519,0.0404208362306134,0.0942879941992726,0.959579163769387,0
0.171650222188747,0.170643239574693,0.215467523872554,0.840166600676005,0.381218923555581,0.797002690924634,0.781569693790104,0.181757716842519,0.0193621618373382,0.818242283157481,0
0.161180989681404,0.160229243646784,0.206580315779522,0.838918294276119,0.376250047530324,0.78242914729342,0.781408149522343,0.130755509870907,0.0283364784886934,0.869244490129093,0
0.198689462981095,0.197782972626499,0.253474520185308,0.842598141894789,0.377414260886681,0.821365663709572,0.781778676774201,0.160020558091725,0.0225064573924549,0.839979441908275,0
0.180914363184454,0.179941180906417,0.225394724402004,0.841455720342757,0.389292368531123,0.801791732885118,0.781574606083215,0.240590138162469,0.013656675260956,0.759409861837531,0
0.203585147247119,0.199585249981148,0.255081781223409,0.844473603396304,0.370564302377858,0.874132375325489,0.781867799806371,0.0532091785833056,0.072386083945025,0.946790821416694,0
0.212096106048053,0.211198250509011,0.261132646308027,0.843118778508017,0.371438860345842,0.846026566793479,0.781829624271331,0.0721951809414397,0.0533555849558845,0.92780481905856,0
0.185885365669956,0.184955885679813,0.239292805143235,0.842835860994667,0.373108572681135,0.838869995299617,0.782057273969254,0.0848625933428062,0.0451552827336914,0.915137406657194,0
0.194998870226708,0.194042681547395,0.241089155715231,0.84287656620701,0.36963718146295,0.840447477905579,0.781744711776114,0.0802067902167669,0.0478837883864963,0.919793209783233,0
0.208405513293666,0.207465500339341,0.258674482367401,0.844062416048296,0.385856764851269,0.827066429683745,0.78195439651637,0.190555370801463,0.0182920630953396,0.809444629198537,0
0.201174964223846,0.200248850011311,0.251961803914153,0.841035347272323,0.370128141754439,0.814508191042142,0.781772641671235,0.0391208392538622,0.0972375581768689,0.960879160746138,0
0.268208179558635,0.257838775356308,0.300274179824147,0.846308984181819,0.371475766244747,0.848083728001188,0.781612921969487,0.182513529038305,0.0192688762797256,0.817486470961695,0
0.170068539579724,0.169044566774753,0.214522076203082,0.840059912240624,0.381067944878244,0.796129388978021,0.781566465711773,0.168122864830547,0.0212423302130463,0.831877135169453,0
0.171725540408225,0.170733730487897,0.216980240143708,0.840524059786425,0.36965283851097,0.804606713301876,0.781627799200054,0.0496115125313662,0.0775238895767311,0.950388487468634,0
0.183399864427205,0.181841490083704,0.229649238914626,0.841648805250193,0.36963718146295,0.827179621492468,0.78176351884117,0.0285092360250325,0.129977504031247,0.971490763974967,0
0.204338329441892,0.181856571902571,0.22652926160537,0.84147322748373,0.373716960832776,0.810222403557811,0.78171495731498,0.159657768237748,0.0225635944170162,0.840342231762252,0
0.243202530692174,0.242274338285197,0.294317859506476,0.844088892185194,0.36963718146295,0.856339954949025,0.78212225658956,0.0909393233969223,0.0420052829860824,0.909060676603078,0
0.185584092792046,0.184390317472287,0.237401909804292,0.842545595479667,0.376776795360146,0.823315160230648,0.781747378449517,0.14632524110409,0.0249499761736486,0.85367475889591,0
0.170445130677111,0.169474398612473,0.214994800037818,0.84012894038134,0.378100934278423,0.796970121104476,0.781567588521627,0.137739214559966,0.0267265200641753,0.862260785440034,0
0.225050839798147,0.224130910187769,0.273990734612839,0.843592063982331,0.371661414099843,0.851495410496596,0.781853062927036,0.0809021374368897,0.0474583865704384,0.91909786256311,0
0.183927091963546,0.182143126461051,0.231256499952728,0.842003135836666,0.37533634694229,0.821509422056996,0.781768150431818,0.117211355322429,0.0319784834649484,0.882788644677571,0
0.151389621149356,0.150350652288666,0.191169518767136,0.835873537459728,0.36963718146295,0.767599075687858,0.781535448089553,0.203525108081144,0.0168763858826879,0.796474891918856,0
0.192136777886571,0.190883040494684,0.239292805143235,0.84210140631009,0.370297014200943,0.825634907945722,0.781702606406585,0.0980439580373069,0.0387792520661399,0.901956041962693,0
0.172855313700384,0.171849785084081,0.200434905927957,0.840549478106286,0.382075587754399,0.800029237274648,0.781336430042911,0.186625147383378,0.0187585308144189,0.813374852616622,0
0.16991790314077,0.16897669858985,0.212820270398033,0.839802275193085,0.377010532719875,0.793161507959911,0.781547377944253,0.135532242948272,0.0272137305848434,0.864467757051728,0
0.16268735407095,0.161669557348616,0.205823957643944,0.83782567724464,0.374113978836145,0.776841580495331,0.781514114702325,0.178220515766242,0.0198248118263249,0.821779484233758,0
0.227912932138284,0.215783123444687,0.256027228892881,0.842546260757404,0.373290865454513,0.82219409714854,0.781666115086326,0.152583366085195,0.0237819510644112,0.847416633914805,0
0.182194772915568,0.181027071864867,0.229554694147679,0.841936327621013,0.370552000411557,0.830214407114249,0.781846326067911,0.0471626810170209,0.0814060293498667,0.952837318982979,0
0.181667545379227,0.17963954452907,0.225678358702846,0.841417596266314,0.373041471046763,0.815026376275454,0.781637623786278,0.105692777458657,0.0357800843107198,0.894307222541343,0
0.191534232130752,0.190460749566398,0.235038290630614,0.841422711523371,0.376567661933019,0.812499922202273,0.781631588683312,0.131753181969344,0.0280895046270544,0.868246818030656,0
0.174587632748362,0.172837644219893,0.217736598279285,0.840681301420547,0.377446693343294,0.802487365163871,0.781613202671951,0.156332194576292,0.0231258314673157,0.843667805423708,0
0.204488965880847,0.203453736520624,0.254136333553938,0.843385914195062,0.374994128606992,0.839267815477493,0.781948361413404,0.118239259908698,0.0316715709817708,0.881760740091302,0
0.165323491752655,0.16612623482392,0.208471211118465,0.839279655316254,0.372178096684508,0.784243033127312,0.781003797623629,0.0843788735375034,0.0454283629315895,0.915621126462497,0
0.186638547864729,0.185649649347711,0.230783776117992,0.841522667529759,0.369731123751071,0.82274768479202,0.781767027621964,0.0470719835535266,0.0815451602515983,0.952928016446473,0
0.175642087821044,0.174413694291532,0.220478396520753,0.840617496150373,0.373091797272542,0.804500549955214,0.781616571101513,0.0923300178371678,0.0413421138959705,0.907669982162832,0
0.181818181818182,0.180823467310158,0.228136522643472,0.841473267603567,0.376186300977671,0.812013606889858,0.78164815012866,0.142334552710343,0.025749471860583,0.857665447289658,0
0.179257362355954,0.178274639921575,0.223598373830008,0.841268689252503,0.378280990330654,0.808609112055565,0.78160520265174,0.154881035160383,0.0233751910461555,0.845118964839617,0
0.18686450252316,0.185890958449589,0.231445589486622,0.842014797698338,0.371111180697991,0.819280017723025,0.78170064148934,0.133929921093207,0.0275787710785256,0.866070078906793,0
0.200346463809596,0.199230827237765,0.253947244020043,0.843695314593204,0.36963718146295,0.865740085078268,0.781982466762723,0.0329836442240832,0.113970607856822,0.967016355775917,0
0.187316411840024,0.18634341301561,0.234187387728089,0.842371314970244,0.36963718146295,0.839014902634983,0.781807729479176,0.0415696707682075,0.0918407383697166,0.958430329231793,0
0.189274685546434,0.188236181283463,0.237118275503451,0.84224602680829,0.373439607410705,0.82292738336694,0.781663729115386,0.128185748405236,0.0289667034805225,0.871814251594764,0
0.170294494238156,0.169285875876631,0.213954807601399,0.839971036203921,0.36963718146295,0.794686646109087,0.781551027076279,0.0449254769174955,0.0853042880944291,0.955074523082504,0
0.173834450553589,0.172724530578388,0.21792568781318,0.840616182501388,0.380628429173107,0.800164461655877,0.781584851723134,0.196239078513771,0.0176473814070043,0.803760921486229,0
0.184906228816751,0.180634944574316,0.237874633639028,0.841929557806624,0.372107639968418,0.828336903800816,0.782534047103557,0.0600417208332074,0.0642485725284416,0.939958279166793,0
0.190705731716502,0.189766985898499,0.241656424316914,0.842963636086619,0.372448739943143,0.841289153054197,0.781830887432417,0.0827160867067751,0.0463900882225202,0.917283913293225,0
0.108608872486254,0.107571073071412,0.140115344615676,0.822333597366988,0.394941207784684,0.720466937193544,0.781366184504045,0.238776188892584,0.0137917251777105,0.761223811107416,0
0.0794607215485426,0.080604780936581,0.190224071097665,0.996911694828872,0.279725464846572,0.411809224581685,0.780105128686641,0.331892251413369,0.0087528005397128,0.668107748586631,1
0.180010544550727,0.179021189955509,0.225111090101163,0.84133211936031,0.373643149034967,0.811596490313158,0.781673132647914,0.129818302748133,0.0285607985539455,0.870181697251867,0
0.222414702116442,0.219719478169067,0.269830764867165,0.843921393030677,0.372125533737583,0.853997478285702,0.781911168336987,0.0903649061281253,0.0422784300186651,0.909635093871875,0
0.177826316185885,0.176826785310308,0.22255838139359,0.841062500433293,0.379649863671846,0.804347226851745,0.781623167609406,0.183873990990719,0.0190979424314515,0.816126009009281,0
0.166151992166905,0.165168539325843,0.20629668147868,0.838893314451806,0.378835697174798,0.783011035852042,0.781398886341046,0.1414275780754,0.025937843282064,0.8585724219246,0
0.199894554492732,0.198800995400045,0.248369102770162,0.841941325135392,0.372207174059403,0.823380869079655,0.781766466217037,0.0976811681833298,0.0389387474347924,0.90231883181667,0
0.185885365669956,0.184940803860946,0.229649238914626,0.842012024828138,0.37707092419081,0.812662786037785,0.78162751849759,0.180276324938779,0.0195556335386051,0.819723675061221,0
0.185810047450478,0.184684412940201,0.232296492389146,0.842071397495924,0.374022273269169,0.823794247521624,0.781885343710342,0.107688121655531,0.0350731045871773,0.892311878344469,0
0.176545906454771,0.173131739687806,0.228609246478207,0.840585163502385,0.36963718146295,0.803992212320533,0.781604360544349,0.093055597545122,0.0409926575352262,0.906944402454878,0
0.161180989681404,0.161941030088229,0.205540323343103,0.838671763087247,0.36963718146295,0.77968712360695,0.781455307536216,0.133053178946095,0.0277852953185109,0.866946821053905,0
0.204187693002937,0.203212427418747,0.255081781223409,0.843809821148271,0.36963718146295,0.868156474947483,0.781863869971882,0.0321371345648033,0.116712825129673,0.967862865435197,0
0.163967763802064,0.162951511952341,0.205823957643944,0.837568154279157,0.36963718146295,0.748997479512528,0.779220494872829,0.0343743386643287,0.10966085057927,0.965625661335671,0
0.162310762973563,0.161337757333534,0.203365793703318,0.83901770029233,0.36963718146295,0.775968561391303,0.781368570474985,0.0267859842186413,0.137427589129038,0.973214015781359,0
0.181064999623409,0.180061835457356,0.228136522643472,0.841376156092092,0.374799533867313,0.812688621449668,0.781854747141817,0.1240136650845,0.0300497997536301,0.8759863349155,0
0.178127589063795,0.176856948948043,0.220762030821594,0.841237979127723,0.36963718146295,0.819030309362079,0.781709904670636,0.0305348127097379,0.122269814317024,0.969465187290262,0
0.180387135648113,0.179156926325315,0.230027417982415,0.841568621119392,0.36963718146295,0.822346215848703,0.781723518740117,0.0582580040511534,0.0662063258584817,0.941741995948847,0
0.17353317767568,0.171404871427494,0.217547508745391,0.840298923305075,0.370643705978532,0.80065583450122,0.781633693951788,0.0454091967227983,0.0844050984926564,0.954590803277202,0
0.0915116366649092,0.109252695875123,0.137751725441997,0.832901046406316,0.382917713265769,0.727138221922601,0.78037151532453,0.164192641412462,0.0218421996991174,0.835807358587538,1
0.191458913911275,0.189759444989066,0.239576439444077,0.841515381920408,0.375922367882474,0.811638640905362,0.781664571222776,0.150315929497838,0.0241967053218611,0.849684070502162,0
0.180236499209159,0.179616921800769,0.225489269168951,0.841299022274345,0.375772507565709,0.809518702737865,0.781637483435046,0.148290352813133,0.0245717963264179,0.851709647186867,0
0.167432401898019,0.166774753035216,0.211307554126879,0.839622947126073,0.369946967341635,0.788003424333855,0.78147551811359,0.0337092239320374,0.111636391991356,0.966290776067963,0
0.164193718460496,0.163690521076842,0.207242129148152,0.838744948974926,0.376855080600246,0.781611302032988,0.781208149017078,0.144360129395048,0.0253400442221062,0.855639870604952,0
0.133840476011147,0.138933715406078,0.169518767136239,0.825856753341712,0.384378292173936,0.709355767663178,0.781176569989931,0.2131995041872,0.0159292757535055,0.7868004958128,1
0.186939820742638,0.186011613000528,0.233903753427248,0.84157622471777,0.369783686697996,0.825727052806665,0.781850255902401,0.028902258366841,0.128396861471596,0.971097741633159,0
0.166076673947428,0.165062966593771,0.209227569254042,0.83946805969865,0.373146596940613,0.789302942828853,0.781534325279699,0.136802007437192,0.0269287363798602,0.863197992562808,0
0.181064999623409,0.180114621823392,0.224354731965586,0.841100373117578,0.369922363409031,0.810496339003778,0.781611939510865,0.107476494240711,0.0351419941968128,0.892523505759289,0
0.150033893198765,0.149453284066058,0.189184078661246,0.83543674380639,0.384295533491544,0.762374193804379,0.781462325097804,0.196722798319074,0.0175950987820204,0.803277201680926,0
0.191082322813889,0.186547017570319,0.232580126689988,0.841980362191704,0.372211647501694,0.812320346309924,0.781625834282809,0.180790277231913,0.0194871870929887,0.819209722768087,0
0.176470588235294,0.175529748887716,0.221612933724118,0.840829265478547,0.36963718146295,0.809557148828942,0.781632571141934,0.058590561417299,0.0658325396964838,0.941409438582701,0
0.166227310386383,0.165522962069226,0.211874822728562,0.839741289146297,0.374889002713143,0.791957020729632,0.781528290176733,0.112736947123379,0.0333698038409408,0.887263052876621,0
0.156435941854335,0.155697157077144,0.197504018152595,0.837205097224036,0.370063276841213,0.73967401413822,0.780167444633544,0.0224929709465792,0.160036283623426,0.977507029053421,0
0.172779995480907,0.171834703265214,0.226434716838423,0.84037312050959,0.36963718146295,0.801556072799653,0.781695308142533,0.064153339178281,0.0601362832300997,0.935846660821719,0
0.170369812457634,0.169361284970968,0.214900255270871,0.840133537035487,0.37332106118998,0.797408139203663,0.7816505360996,0.0806905100220697,0.0475917791743743,0.91930948997793,0
0.162084808315131,0.161646934620315,0.206674860546469,0.838818102887286,0.37206961570894,0.775350355588513,0.781283938682231,0.0640626417147867,0.0602231258860592,0.935937358285213,0
0.211267605633803,0.209750395897745,0.25905266143519,0.842208628049677,0.370043146350901,0.829230437160417,0.781815448796923,0.084923058318469,0.0451221151066157,0.915076941681531,0
0.192664005422912,0.191395822336174,0.235227380164508,0.841575984807325,0.379589472200911,0.81052001353675,0.781589342962551,0.166218218097167,0.0215269258543793,0.833781781902833,0
0.170445130677111,0.169474398612473,0.214900255270871,0.840086115462666,0.36963718146295,0.79683844779108,0.781572500814739,0.0288417933911782,0.128621433872181,0.971158206608822,0
0.183475182646682,0.18086871276676,0.225772903469793,0.841048119258241,0.370185178143656,0.814181056205234,0.781787518901802,0.0468905886265381,0.0818272278117044,0.953109411373462,0
0.154778941025834,0.153781766080989,0.204027607071949,0.837517582850809,0.376437932106566,0.772612937783729,0.781345412521744,0.169574024246455,0.0210283037577582,0.830425975753545,0
0.216690517436168,0.215798205263555,0.256310863193722,0.844401049487928,0.371073156438514,0.865644850090012,0.781819378631413,0.0761556368473562,0.0505257533982446,0.923844363152644,0
0.202154101077051,0.201183922781087,0.246383662664272,0.843173968245521,0.36963718146295,0.850898421411201,0.78178415047224,0.0545998730235511,0.0705751178499331,0.945400126976449,0
0.174060405212021,0.173071412412337,0.224071097664744,0.840898123245946,0.36963718146295,0.811751170932907,0.78168000985827,0.0423254829639931,0.0902864615369173,0.957674517036007,0
0.201551555321232,0.200377045471684,0.257161766096247,0.842572889449648,0.376212023270847,0.828090720561781,0.781877624392595,0.121806693472806,0.0306542916646659,0.878193306527194,0
0.183927091963546,0.182128044642184,0.228798336012102,0.841470377402325,0.372537090428399,0.816976627470516,0.781805203157004,0.0938718747165704,0.0406145709286746,0.90612812528343,0
0.17436167808993,0.17336550788025,0.219343859317387,0.840554614371495,0.36963718146295,0.804506061701941,0.781603939490654,0.0670556580100976,0.0575151750165505,0.932944341989902,0
0.210213150561121,0.208634341301561,0.243263685355016,0.843318596211979,0.370567657459577,0.842877603738247,0.781684080043992,0.0992834900383952,0.0382699746676896,0.900716509961605,0
0.203359192588687,0.201862604630118,0.252150893448048,0.843913799649699,0.36963718146295,0.869429687800796,0.782003098393792,0.0347068960304743,0.10874273961867,0.965293103969526,0
0.185358138133615,0.184382776562853,0.228703791245155,0.841808044393475,0.36963718146295,0.829769742374475,0.781677764238562,0.0324394594431176,0.11563055869861,0.967560540556882,0
0.206597876026211,0.205640600256391,0.248274558003214,0.842189521157802,0.370256753220319,0.828006361719766,0.781733904731268,0.0909393233969223,0.0420015312124261,0.909060676603078,0
0.170369812457634,0.169391448608702,0.20828212158457,0.840055137686096,0.36963718146295,0.796198992277932,0.780640287933359,0.0641231066904496,0.0601546959222331,0.93587689330955,0
0.093771183249228,0.0941633360983335,0.143518956225773,0.813866839663753,0.384307835457846,0.57445301753168,0.780248286943041,0.180487952353599,0.0195269003328392,0.819512047646401,1
0.167281765459065,0.16635246210693,0.210834830292143,0.839592632789578,0.372808852047606,0.789037124612723,0.78093306060282,0.0836835263173806,0.0458185959150506,0.916316473682619,0
0.184002410183023,0.181072317321469,0.227663798808736,0.842276841194659,0.374185553912808,0.825206972239746,0.781706816943538,0.116395078150981,0.0322271279741403,0.883604921849019,0
0.222038111019056,0.215571977980544,0.262739907346128,0.842914651971876,0.369931310293614,0.845207807019365,0.78178737855057,0.0601324182967016,0.0641628757374874,0.939867581703298,0
0.202304737516005,0.201342281879195,0.250165453342158,0.842584272016103,0.370478188613747,0.830516347499652,0.781704150270134,0.109350908486259,0.0344875559033479,0.890649091513741,0
0.203886420125028,0.202692104667823,0.251678169613312,0.842335254088351,0.369709874900186,0.828905460319539,0.781684220395223,0.0986486077939354,0.0385319164101734,0.901351392206065,0
0.17993522633125,0.177633662619712,0.227001985440106,0.841190621035098,0.36963718146295,0.817969861079568,0.781667799301107,0.0322882970039605,0.116120451711168,0.967711702996039,0
0.352564585373202,0.191893522358796,0.297059657747944,0.843161250286864,0.375022087621314,0.823836073949961,0.781697553762241,0.17392750249418,0.0204095520973649,0.82607249750582,0
0.170068539579724,0.169089812231355,0.215278434338659,0.840082184174464,0.370080052249806,0.796737684399455,0.781589202611319,0.0369138676421683,0.102706649844402,0.963086132357832,0
0.177600361527454,0.176593017117864,0.221802023258013,0.840653042766239,0.377384065151214,0.802797809725704,0.781587097342842,0.142757807539982,0.0256606186457595,0.857242192460018,0
0.209083377268961,0.206741573033708,0.259903564337714,0.843537638815116,0.369849669971795,0.855709771419416,0.781789343467815,0.0608277655168244,0.0634357867220254,0.939172234483176,0
